"June 13, 2016",0.0,Coming up shortly on all @BBCNews outlets... @BBCRoryCJ interviews the bosses of #Microsoft and #LinkedIn pic.twitter.com/PXXlBUg352
"March 30, 2017",0.0,#Microsoft PR legend Pam Edstrom has died at 71 http:// cnet.co/2nQ5wsI pic.twitter.com/C4kk4ANR9b
"October 26, 2016",0.06818181818181818,WATCH LIVE: Our predictions for what #Microsoft will announce at its big Windows and Surface event http:// on.mash.to/2eG2y2R pic.twitter.com/yvJrHCLH6r
"May 23, 2016",0.0,"With HoloLens, #Microsoft aims to avoid #Google 's mistakes http:// reut.rs/244DdBq pic.twitter.com/Nrei1gjkqN"
"December 31, 2015",0.0,"Former employees say #Microsoft didn't tell victims about hacking: http:// reut.rs/1PztZYH Now, it says it will: http:// reut.rs/22AzH3z ,"
"March 18, 2015",0.4,#Microsoft tackles China piracy with free upgrade to Windows 10 for all Windows users: http:// reut.rs/1GX3xTl pic.twitter.com/qd0blRls7A
"March 13, 2015",0.2,"Siri, meet Cortana. #Microsoft working on advanced version of digital assistant. EXCLUSIVE: http:// reut.rs/1GzJ72t pic.twitter.com/V5q0nrGQIh"
"October 12, 2016",0.13636363636363635,Microsoft's canceled Band 3 wearable leaked in new images ( #Microsoft )... http:// bit.ly/2dMMYHg
"October 03, 2016",-0.06818181818181818,"Microsoft halts sales of Band fitness trackers, says no new model in 2016 ( #Microsoft )... http:// bit.ly/2dD4KqG"
"September 22, 2016",-0.6,"Reprogramming Diseased Cells: Microsoft Announces Plans to ""Solve Cancer"" in 10 Years ( #Microsoft )... http:// bit.ly/2dliuat"
"September 18, 2016",0.0,Microsoft may dump Band fitness trackers as it backs away from hardware ( #Microsoft )... http:// bit.ly/2cHVwdG
"July 04, 2016",0.0,Microsoft may roll out a Surface all-in-one PC to challenge Apple's iMac ( #Microsoft )... http:// bit.ly/29JlvzP
"June 13, 2016",0.0,Microsoft sells 1.1 million Surface units in Q1 2016 ( #Microsoft )... http:// bit.ly/1YmRQjE
"June 01, 2016",0.0,"""Sleep of Death"" bug hits buyers of Microsoft's pricey Surface Book ( #Microsoft )... http:// bit.ly/1RKMqri"
"May 25, 2016",0.0,Microsoft retreats from phone business with massive job cuts ( #Microsoft )... http:// cnet.co/1OWbdy5
"May 11, 2016",0.5,"Microsoft now has more than 100 Apple Store clones, but no customers ( #Microsoft )... http:// bit.ly/21Wh74A"
"April 27, 2016",0.0,"Microsoft experiments with DNA storage: 1,000,000,000 TB in a gram ( #Microsoft )... http:// bit.ly/1NB5s8p"
